wave_number,kappa,plane_helicity_-1,plane_helicity_1,twisted__helicity_-1_momentum_0,twisted__helicity_1_momentum_0,twisted__helicity_-1_momentum_1,twisted__helicity_1_momentum_1
65.31044,21.476458,0.4416294,1.315342,0.014524541,0.038241666,0.096698806,0.17824866
65.410614,21.509398,0.4364582,1.3274258,0.014027027,0.037643135,0.09535652,0.18072051
65.51078,21.542337,0.43131644,1.3395505,0.0135423485,0.03703986,0.094023034,0.18320471
65.610954,21.575277,0.42620307,1.3517288,0.013070278,0.036432307,0.09269816,0.18570288
65.71112,21.608215,0.4211147,1.3639554,0.012610448,0.0358208,0.09138126,0.18821393
65.811295,21.641157,0.41605315,1.3762373,0.012162896,0.035205826,0.09007283,0.19073848
65.91146,21.674095,0.41101494,1.3885804,0.011727208,0.03458761,0.088772155,0.1932773
66.011635,21.707037,0.40599877,1.4009901,0.011303175,0.03396662,0.08747904,0.19583087
66.1118,21.739975,0.40100366,1.4134657,0.010890613,0.0333432,0.08619339,0.19839868
66.21197,21.772911,0.39602703,1.4260136,0.010489218,0.032717556,0.08491465,0.20098168
66.31214,21.805853,0.39106882,1.4386394,0.010098908,0.03209027,0.083642974,0.20358014
66.41231,21.838793,0.38612658,1.4513448,0.009719335,0.031461507,0.08237784,0.2061943
66.512474,21.871729,0.38119993,1.464139,0.009350411,0.030831825,0.08111932,0.208825
66.61265,21.90467,0.37628776,1.4770224,0.008991947,0.030201435,0.07986725,0.21147223
66.712814,21.937609,0.37138817,1.4900019,0.008643688,0.029570684,0.07862125,0.21413666
66.81299,21.97055,0.36649904,1.5030756,0.008305372,0.028939817,0.07738099,0.21681786
66.913155,22.003489,0.3616192,1.5162541,0.007976793,0.028309235,0.07614625,0.21951708
67.01333,22.03643,0.35675043,1.5295391,0.00765799,0.027679356,0.0749176,0.22223425
67.113495,22.069366,0.3518889,1.5429298,0.007348555,0.02705028,0.07369422,0.2249691
67.21366,22.102306,0.3470351,1.5564368,0.007048391,0.026422625,0.07247633,0.22772284
67.313835,22.135248,0.3421868,1.5700548,0.0067572184,0.025796475,0.07126348,0.23049444
67.414,22.168184,0.33734596,1.583784,0.0064750374,0.025172241,0.07005625,0.2332836
67.51417,22.201124,0.33251044,1.5976245,0.0062015466,0.024550095,0.068854235,0.23609012
67.61434,22.234064,0.3276792,1.6115808,0.0059365104,0.02393034,0.067657225,0.23891442
67.71451,22.267002,0.3228534,1.6256512,0.005679831,0.023313481,0.0664656,0.24175574
67.81468,22.299944,0.3180335,1.6398295,0.005431347,0.022699503,0.0652795,0.24461314
67.91485,22.332882,0.3132206,1.6541164,0.0051909303,0.022088947,0.06409923,0.24748613
68.015015,22.365822,0.30841383,1.6685051,0.004958316,0.021482008,0.062924616,0.25037345
68.11519,22.398762,0.3036139,1.6829873,0.0047333236,0.020878894,0.061755877,0.2532735
68.215355,22.4317,0.29882318,1.697554,0.004515864,0.020279838,0.06059357,0.25618464
68.31553,22.46464,0.2940428,1.7121959,0.0043057594,0.019685153,0.059437953,0.259105
68.415695,22.497578,0.28927633,1.7269002,0.0041028843,0.019095255,0.05828975,0.26203212
68.51586,22.530518,0.28452274,1.7416495,0.0039069885,0.018510163,0.057148818,0.2649632
68.616035,22.563457,0.27978405,1.756428,0.0037178872,0.017930217,0.05601554,0.2678952
68.7162,22.596395,0.2750663,1.7712145,0.0035356216,0.017355783,0.054891255,0.27082437
68.81637,22.629335,0.27036977,1.7859838,0.0033599327,0.016787084,0.05377601,0.2737464
68.91654,22.662275,0.26569602,1.8007067,0.0031906022,0.01622415,0.052670073,0.27665648
69.016716,22.695217,0.26104838,1.8153561,0.003027518,0.015667472,0.051574137,0.27954978
69.11688,22.728155,0.2564324,1.8298953,0.0028706503,0.01511734,0.050489377,0.28241998
69.21705,22.761093,0.25184882,1.844282,0.0027197532,0.014573897,0.049415886,0.28526008
69.31722,22.794033,0.24730016,1.8584762,0.0025746685,0.014037406,0.04835413,0.28806332
69.41739,22.826973,0.24279097,1.8724242,0.0024353014,0.013508268,0.047305025,0.2908206
69.517555,22.859911,0.23832431,1.8860753,0.002301551,0.012986696,0.046269204,0.2935233
69.61772,22.892849,0.2339022,1.8993617,0.0021732338,0.012472818,0.045247,0.29616058
69.7179,22.925793,0.22952789,1.9122262,0.0020502242,0.011967114,0.044238996,0.29872242
69.81806,22.958729,0.22520337,1.9245864,0.0019323747,0.011469769,0.043245584,0.30119535
69.91824,22.991673,0.22093084,1.9363694,0.0018195539,0.010981108,0.04226713,0.30356714
70.01841,23.02461,0.21671529,1.947485,0.0017117237,0.010501531,0.041304626,0.30582282
70.118576,23.057547,0.21255627,1.957838,0.001608679,0.010031136,0.040357888,0.30794677
70.21874,23.090487,0.20845544,1.9673266,0.001510254,0.009570232,0.039427124,0.30992216
70.31892,23.123428,0.2044147,1.975847,0.0014163548,0.009119153,0.038512636,0.3117317
70.41908,23.156364,0.20043798,1.9832822,0.0013269205,0.008678319,0.037615154,0.3133562
70.51925,23.189304,0.19652423,1.9895091,0.0012417587,0.00824778,0.036734346,0.31477538
70.61942,23.222244,0.19267622,1.9944055,0.00116077,0.007828006,0.03587059,0.31596902
70.7196,23.255186,0.18889436,1.9978355,0.0010837945,0.0074191694,0.03502382,0.31691486
70.819756,23.28812,0.18518053,1.9996628,0.0010107202,0.0070215194,0.03419423,0.31759062
70.91993,23.321062,0.18153691,1.9997486,0.00094144867,0.0066352487,0.033382077,0.31797346
71.0201,23.354002,0.17796612,1.9979562,0.00087585783,0.006260711,0.032587603,0.31804085
71.12027,23.386942,0.17446983,1.9941423,0.00081379834,0.0058980216,0.031810865,0.31776935
71.22044,23.419884,0.17104946,1.9881687,0.000755118,0.005547354,0.031051844,0.31713638
71.32061,23.45282,0.16771221,1.9799079,0.0006997788,0.0052090613,0.030311601,0.31612086
71.42078,23.48576,0.16446058,1.9692285,0.0006476146,0.004883152,0.029590227,0.3147015
71.52094,23.518698,0.16129887,1.9560081,0.000598489,0.0045696017,0.02888812,0.31285834
71.62111,23.551636,0.15823433,1.9401467,0.0005523111,0.0042687147,0.028206218,0.31057498
71.72129,23.58458,0.15527248,1.921548,0.00050892,0.0039804676,0.027544992,0.30783558
71.82145,23.617516,0.15242262,1.9001381,0.00046824696,0.0037049244,0.02690577,0.3046282
71.92163,23.650457,0.14969338,1.8758564,0.0004301656,0.0034420749,0.026289536,0.30094296
72.0218,23.683397,0.14709473,1.8486716,0.00039455888,0.00319193,0.025697574,0.2967748
72.12196,23.716335,0.14463603,1.8185656,0.00036128523,0.0029543513,0.025130954,0.29212075
72.22213,23.749273,0.1423309,1.7855543,0.00033028628,0.0027293041,0.024591617,0.28698352
72.3223,23.782213,0.14019015,1.7496682,0.00030142252,0.002516575,0.024080845,0.28136817
72.42247,23.815153,0.1382272,1.7109896,0.0002746043,0.0023162118,0.02360048,0.27528802
72.52264,23.848091,0.13645467,1.6696023,0.000249717,0.0021278702,0.023152132,0.26875696
72.62281,23.881031,0.13488513,1.625634,0.00022665442,0.0019514312,0.022737436,0.26179573
72.722984,23.913973,0.13353203,1.5792364,0.00020534033,0.0017865894,0.02235827,0.2544293
72.82314,23.946909,0.13240756,1.5305943,0.00018566992,0.0016331603,0.022016197,0.24668778
72.92332,23.979849,0.13152198,1.4799055,0.00016753827,0.0014907805,0.021712516,0.23860358
73.02349,24.01279,0.13088562,1.427404,0.00015086056,0.001359236,0.02144858,0.23021483
73.12366,24.045729,0.130508,1.3733492,0.00013557216,0.0012382743,0.021225702,0.22156389
73.22383,24.078669,0.13039449,1.318002,0.000121564975,0.001127451,0.021044416,0.2126934
73.324,24.111609,0.1305495,1.261656,0.000108764994,0.0010264998,0.020905243,0.20365134
73.424164,24.144547,0.13097441,1.2046108,9.708731e-05,0.0009350932,0.020808212,0.19448654
73.52433,24.177485,0.13166802,1.1471694,8.6454726e-05,0.00085286796,0.020752978,0.1852485
73.624504,24.210426,0.13262738,1.0896386,7.681483e-05,0.0007795155,0.02073902,0.17598726
73.72468,24.243366,0.13384448,1.0323358,6.808328e-05,0.00071474334,0.020764962,0.1667546
73.824844,24.276304,0.13530828,0.9755675,6.0192127e-05,0.00065817276,0.020829065,0.1576006
73.92501,24.309242,0.13700509,0.9196233,5.3072938e-05,0.0006095127,0.020929137,0.14857249
74.025185,24.342182,0.13891844,0.8647929,4.667594e-05,0.00056846894,0.021062681,0.1397175
74.12535,24.375122,0.14102824,0.8113507,4.0949413e-05,0.0005347699,0.021226676,0.13108045
74.22552,24.40806,0.14331125,0.7595448,3.5831603e-05,0.0005082027,0.02141756,0.12270177
74.32569,24.441,0.14574082,0.7095959,3.125615e-05,0.0004884712,0.021631246,0.114617504
74.425865,24.473942,0.14828949,0.66171354,2.7185954e-05,0.00047537044,0.021863693,0.10686182
74.52603,24.50688,0.15092792,0.61607933,2.3587592e-05,0.00046871422,0.022110594,0.0994644
74.6262,24.53982,0.15362342,0.57283807,2.0398398e-05,0.00046834847,0.022366991,0.09244883
74.726364,24.572756,0.15634434,0.532127,1.7595676e-05,0.0004742098,0.022628313,0.0858374
74.82654,24.605698,0.1590564,0.49402422,1.5123415e-05,0.000486073,0.022889417,0.079642996
74.926704,24.638638,0.16172728,0.45861447,1.2963827e-05,0.00050397735,0.023145664,0.073879294
75.02688,24.671577,0.16432399,0.42592615,1.1079325e-05,0.0005277768,0.023392217,0.068551056
75.127045,24.704515,0.16681384,0.39598054,9.43574e-06,0.0005574767,0.023624333,0.06366171
75.22722,24.737455,0.1691669,0.3687733,8.008506e-06,0.00059315684,0.023837695,0.059210397
75.327385,24.770395,0.17135492,0.34426975,6.778538e-06,0.0006347913,0.02402831,0.055191543
75.42755,24.803333,0.17335074,0.32242045,5.718802e-06,0.0006824173,0.024192305,0.05159705
75.52772,24.836271,0.17513041,0.30316058,4.8064358e-06,0.0007361493,0.024326302,0.048416283
